Date,Device_Type,Marketing_Channel,Page_Views,Add_to_Cart,Purchases,Conversion_Rate
2024-03-29,Tablet,Social,50,3,0,0.0
2024-03-29,Tablet,Email,80,3,0,0.0
2024-03-30,Desktop,Organic,50,3,0,0.0
2024-03-30,Desktop,Paid Search,50,2,0,0.0
2024-03-30,Desktop,Social,50,2,0,0.0
2024-03-30,Desktop,Email,60,4,0,0.0
2024-03-30,Mobile,Organic,50,2,0,0.0
2024-03-30,Mobile,Paid Search,50,3,0,0.0
2024-03-30,Mobile,Social,50,3,0,0.0
2024-03-30,Mobile,Email,50,2,0,0.0
2024-03-30,Tablet,Organic,75,3,0,0.0
2024-03-30,Tablet,Paid Search,83,2,0,0.0
2024-03-30,Tablet,Social,53,3,0,0.0
2024-03-30,Tablet,Email,50,1,0,0.0
2024-03-31,Desktop,Organic,50,2,0,0.0
2024-03-31,Desktop,Paid Search,50,2,0,0.0
2024-03-31,Desktop,Social,50,3,0,0.0
2024-03-31,Desktop,Email,50,3,0,0.0
2024-03-31,Mobile,Organic,50,3,0,0.0
2024-03-31,Mobile,Paid Search,50,2,0,0.0
2024-03-31,Mobile,Social,56,3,0,0.0
2024-03-31,Mobile,Email,50,2,0,0.0
2024-03-31,Tablet,Organic,85,2,0,0.0
2024-03-31,Tablet,Paid Search,54,2,0,0.0
2024-03-31,Tablet,Social,50,1,0,0.0
2024-03-31,Tablet,Email,59,3,0,0.0
2024-04-01,Desktop,Organic,84,3,0,0.0
2024-04-01,Desktop,Paid Search,50,1,0,0.0
2024-04-01,Desktop,Social,50,1,0,0.0
2024-04-01,Desktop,Email,79,3,0,0.0
2024-04-01,Mobile,Organic,50,3,0,0.0
2024-04-01,Mobile,Paid Search,66,2,0,0.0
2024-04-01,Mobile,Social,50,3,0,0.0
2024-04-01,Mobile,Email,50,3,0,0.0
2024-04-01,Tablet,Organic,86,6,0,0.0
2024-04-01,Tablet,Paid Search,114,7,1,0.0088
2024-04-01,Tablet,Social,111,8,1,0.009
2024-04-01,Tablet,Email,75,5,0,0.0
2024-04-02,Desktop,Organic,92,6,1,0.0109
2024-04-02,Desktop,Paid Search,50,2,0,0.0
2024-04-02,Desktop,Social,50,3,0,0.0
2024-04-02,Desktop,Email,61,2,0,0.0
2024-04-02,Mobile,Organic,50,3,0,0.0
2024-04-02,Mobile,Paid Search,50,2,0,0.0
2024-04-02,Mobile,Social,73,3,0,0.0
2024-04-02,Mobile,Email,52,1,0,0.0
2024-04-02,Tablet,Organic,72,3,0,0.0
2024-04-02,Tablet,Paid Search,50,2,0,0.0
2024-04-02,Tablet,Social,50,1,0,0.0
2024-04-02,Tablet,Email,99,7,1,0.0101
2024-04-03,Desktop,Organic,55,1,0,0.0
2024-04-03,Desktop,Paid Search,68,2,0,0.0
2024-04-03,Desktop,Social,69,5,0,0.0
2024-04-03,Desktop,Email,50,2,0,0.0
2024-04-03,Mobile,Organic,84,6,1,0.0119
2024-04-03,Mobile,Paid Search,61,3,0,0.0
2024-04-03,Mobile,Social,50,2,0,0.0
2024-04-03,Mobile,Email,58,2,0,0.0
2024-04-03,Tablet,Organic,50,2,0,0.0
2024-04-03,Tablet,Paid Search,84,5,1,0.0119
2024-04-03,Tablet,Social,53,3,0,0.0
2024-04-03,Tablet,Email,50,3,0,0.0
2024-04-04,Desktop,Organic,85,6,1,0.0118
2024-04-04,Desktop,Paid Search,57,3,0,0.0
2024-04-04,Desktop,Social,50,3,0,0.0
2024-04-04,Desktop,Email,97,3,0,0.0
2024-04-04,Mobile,Organic,55,2,0,0.0
2024-04-04,Mobile,Paid Search,62,2,0,0.0
2024-04-04,Mobile,Social,50,2,0,0.0
2024-04-04,Mobile,Email,50,3,0,0.0
2024-04-04,Tablet,Organic,81,6,1,0.0123
2024-04-04,Tablet,Paid Search,50,3,0,0.0
2024-04-04,Tablet,Social,72,3,0,0.0
2024-04-04,Tablet,Email,85,6,1,0.0118
2024-04-05,Desktop,Organic,54,3,0,0.0
2024-04-05,Desktop,Paid Search,50,1,0,0.0
2024-04-05,Desktop,Social,50,2,0,0.0
2024-04-05,Desktop,Email,80,6,0,0.0
2024-04-05,Mobile,Organic,50,2,0,0.0
2024-04-05,Mobile,Paid Search,70,3,0,0.0
2024-04-05,Mobile,Social,50,1,0,0.0
2024-04-05,Mobile,Email,50,1,0,0.0
2024-04-05,Tablet,Organic,94,4,1,0.0106
2024-04-05,Tablet,Paid Search,66,2,0,0.0
2024-04-05,Tablet,Social,119,7,1,0.0084
2024-04-05,Tablet,Email,107,3,0,0.0
2024-04-06,Desktop,Organic,50,2,0,0.0
2024-04-06,Desktop,Paid Search,58,3,0,0.0
2024-04-06,Desktop,Social,50,3,0,0.0
2024-04-06,Desktop,Email,50,3,0,0.0
2024-04-06,Mobile,Organic,54,3,0,0.0
2024-04-06,Mobile,Paid Search,50,3,0,0.0
2024-04-06,Mobile,Social,50,3,0,0.0
2024-04-06,Mobile,Email,50,1,0,0.0
2024-04-06,Tablet,Organic,77,5,1,0.013
2024-04-06,Tablet,Paid Search,50,2,0,0.0
2024-04-06,Tablet,Social,50,3,0,0.0
2024-04-06,Tablet,Email,79,4,0,0.0
2024-04-07,Desktop,Organic,50,2,0,0.0
2024-04-07,Desktop,Paid Search,53,3,0,0.0
2024-04-07,Desktop,Social,62,4,0,0.0
2024-04-07,Desktop,Email,50,2,0,0.0
2024-04-07,Mobile,Organic,50,3,0,0.0
2024-04-07,Mobile,Paid Search,50,3,0,0.0
2024-04-07,Mobile,Social,50,3,0,0.0
2024-04-07,Mobile,Email,50,2,0,0.0
2024-04-07,Tablet,Organic,70,3,0,0.0
2024-04-07,Tablet,Paid Search,53,3,0,0.0
2024-04-07,Tablet,Social,72,4,0,0.0
2024-04-07,Tablet,Email,79,5,1,0.0127
2024-04-08,Desktop,Organic,85,4,0,0.0
2024-04-08,Desktop,Paid Search,73,3,0,0.0
2024-04-08,Desktop,Social,67,2,0,0.0
2024-04-08,Desktop,Email,86,5,1,0.0116
2024-04-08,Mobile,Organic,50,3,0,0.0
2024-04-08,Mobile,Paid Search,53,1,0,0.0
2024-04-08,Mobile,Social,62,4,0,0.0
2024-04-08,Mobile,Email,51,1,0,0.0
2024-04-08,Tablet,Organic,134,10,1,0.0075
2024-04-08,Tablet,Paid Search,101,6,0,0.0
2024-04-08,Tablet,Social,83,3,0,0.0
2024-04-08,Tablet,Email,78,4,0,0.0
2024-04-09,Desktop,Organic,50,2,0,0.0
2024-04-09,Desktop,Paid Search,58,3,0,0.0
2024-04-09,Desktop,Social,58,3,0,0.0
2024-04-09,Desktop,Email,89,5,0,0.0
2024-04-09,Mobile,Organic,50,2,0,0.0
2024-04-09,Mobile,Paid Search,75,2,0,0.0
2024-04-09,Mobile,Social,50,1,0,0.0
2024-04-09,Mobile,Email,79,4,0,0.0
2024-04-09,Tablet,Organic,60,3,0,0.0
2024-04-09,Tablet,Paid Search,130,4,0,0.0
2024-04-09,Tablet,Social,63,3,0,0.0
2024-04-09,Tablet,Email,83,4,0,0.0
2024-04-10,Desktop,Organic,78,3,0,0.0
2024-04-10,Desktop,Paid Search,60,2,0,0.0
2024-04-10,Desktop,Social,77,4,0,0.0
2024-04-10,Desktop,Email,96,3,0,0.0
2024-04-10,Mobile,Organic,65,4,0,0.0
2024-04-10,Mobile,Paid Search,50,3,0,0.0
2024-04-10,Mobile,Social,66,3,0,0.0
2024-04-10,Mobile,Email,50,2,0,0.0
2024-04-10,Tablet,Organic,136,8,1,0.0074
2024-04-10,Tablet,Paid Search,99,5,0,0.0
2024-04-10,Tablet,Social,122,5,1,0.0082
2024-04-10,Tablet,Email,50,2,0,0.0
2024-04-11,Desktop,Organic,56,2,0,0.0
2024-04-11,Desktop,Paid Search,88,6,0,0.0
2024-04-11,Desktop,Social,56,3,0,0.0
2024-04-11,Desktop,Email,74,4,0,0.0
2024-04-11,Mobile,Organic,58,2,0,0.0
2024-04-11,Mobile,Paid Search,69,5,0,0.0
2024-04-11,Mobile,Social,50,3,0,0.0
2024-04-11,Mobile,Email,50,2,0,0.0
2024-04-11,Tablet,Organic,58,2,0,0.0
2024-04-11,Tablet,Paid Search,70,4,0,0.0
2024-04-11,Tablet,Social,132,10,1,0.0076
2024-04-11,Tablet,Email,57,2,0,0.0
2024-04-12,Desktop,Organic,57,1,0,0.0
2024-04-12,Desktop,Paid Search,52,2,0,0.0
2024-04-12,Desktop,Social,62,4,1,0.0161
2024-04-12,Desktop,Email,50,2,0,0.0
2024-04-12,Mobile,Organic,72,2,0,0.0
2024-04-12,Mobile,Paid Search,67,5,0,0.0
2024-04-12,Mobile,Social,52,1,0,0.0
2024-04-12,Mobile,Email,70,3,0,0.0
2024-04-12,Tablet,Organic,50,3,0,0.0
2024-04-12,Tablet,Paid Search,52,2,0,0.0
2024-04-12,Tablet,Social,104,6,0,0.0
2024-04-12,Tablet,Email,69,5,0,0.0
2024-04-13,Desktop,Organic,50,2,0,0.0
2024-04-13,Desktop,Paid Search,50,3,0,0.0
2024-04-13,Desktop,Social,50,3,0,0.0
2024-04-13,Desktop,Email,53,1,0,0.0
2024-04-13,Mobile,Organic,50,1,0,0.0
2024-04-13,Mobile,Paid Search,50,3,0,0.0
2024-04-13,Mobile,Social,50,1,0,0.0
2024-04-13,Mobile,Email,50,2,0,0.0
2024-04-13,Tablet,Organic,50,1,0,0.0
2024-04-13,Tablet,Paid Search,50,3,0,0.0
2024-04-13,Tablet,Social,55,1,0,0.0
2024-04-13,Tablet,Email,61,4,0,0.0
2024-04-14,Desktop,Organic,50,3,0,0.0
2024-04-14,Desktop,Paid Search,50,2,0,0.0
2024-04-14,Desktop,Social,50,3,0,0.0
2024-04-14,Desktop,Email,50,2,0,0.0
2024-04-14,Mobile,Organic,50,3,0,0.0
2024-04-14,Mobile,Paid Search,50,1,0,0.0
2024-04-14,Mobile,Social,50,3,0,0.0
2024-04-14,Mobile,Email,50,3,0,0.0
2024-04-14,Tablet,Organic,104,5,0,0.0
2024-04-14,Tablet,Paid Search,50,2,0,0.0
2024-04-14,Tablet,Social,70,2,0,0.0
2024-04-14,Tablet,Email,50,1,0,0.0
2024-04-15,Desktop,Organic,50,2,0,0.0
2024-04-15,Desktop,Paid Search,69,4,0,0.0
2024-04-15,Desktop,Social,83,3,0,0.0
2024-04-15,Desktop,Email,69,2,0,0.0
2024-04-15,Mobile,Organic,50,1,0,0.0
2024-04-15,Mobile,Paid Search,64,2,0,0.0
2024-04-15,Mobile,Social,52,2,0,0.0
2024-04-15,Mobile,Email,77,6,0,0.0
2024-04-15,Tablet,Organic,66,2,0,0.0
2024-04-15,Tablet,Paid Search,113,6,0,0.0
2024-04-15,Tablet,Social,92,4,0,0.0
2024-04-15,Tablet,Email,95,4,0,0.0
2024-04-16,Desktop,Organic,85,3,0,0.0
2024-04-16,Desktop,Paid Search,50,2,0,0.0
2024-04-16,Desktop,Social,50,2,0,0.0
2024-04-16,Desktop,Email,73,2,0,0.0
2024-04-16,Mobile,Organic,50,2,0,0.0
2024-04-16,Mobile,Paid Search,71,2,0,0.0
2024-04-16,Mobile,Social,50,3,0,0.0
2024-04-16,Mobile,Email,54,2,0,0.0
2024-04-16,Tablet,Organic,76,5,0,0.0
2024-04-16,Tablet,Paid Search,58,2,0,0.0
2024-04-16,Tablet,Social,88,6,0,0.0
2024-04-16,Tablet,Email,152,8,1,0.0066
2024-04-17,Desktop,Organic,50,3,0,0.0
2024-04-17,Desktop,Paid Search,52,1,0,0.0
2024-04-17,Desktop,Social,50,2,0,0.0
2024-04-17,Desktop,Email,68,4,0,0.0
2024-04-17,Mobile,Organic,50,3,0,0.0
2024-04-17,Mobile,Paid Search,50,3,0,0.0
2024-04-17,Mobile,Social,75,2,0,0.0
2024-04-17,Mobile,Email,71,5,0,0.0
2024-04-17,Tablet,Organic,147,10,2,0.0136
2024-04-17,Tablet,Paid Search,50,1,0,0.0
2024-04-17,Tablet,Social,60,4,0,0.0
2024-04-17,Tablet,Email,87,4,0,0.0
2024-04-18,Desktop,Organic,61,3,0,0.0
2024-04-18,Desktop,Paid Search,85,3,0,0.0
2024-04-18,Desktop,Social,60,4,0,0.0
2024-04-18,Desktop,Email,76,3,0,0.0
2024-04-18,Mobile,Organic,50,2,0,0.0
2024-04-18,Mobile,Paid Search,50,1,0,0.0
2024-04-18,Mobile,Social,69,5,0,0.0
2024-04-18,Mobile,Email,56,2,0,0.0
2024-04-18,Tablet,Organic,72,4,0,0.0
2024-04-18,Tablet,Paid Search,107,6,0,0.0
2024-04-18,Tablet,Social,125,9,1,0.008
2024-04-18,Tablet,Email,150,4,0,0.0
2024-04-19,Desktop,Organic,64,1,0,0.0
2024-04-19,Desktop,Paid Search,69,4,1,0.0145
2024-04-19,Desktop,Social,64,1,0,0.0
2024-04-19,Desktop,Email,76,4,0,0.0
2024-04-19,Mobile,Organic,50,1,0,0.0
2024-04-19,Mobile,Paid Search,80,5,0,0.0
2024-04-19,Mobile,Social,50,2,0,0.0
2024-04-19,Mobile,Email,50,3,0,0.0
2024-04-19,Tablet,Organic,50,2,0,0.0
2024-04-19,Tablet,Paid Search,147,7,1,0.0068
2024-04-19,Tablet,Social,79,6,1,0.0127
2024-04-19,Tablet,Email,112,6,0,0.0
2024-04-20,Desktop,Organic,50,3,0,0.0
2024-04-20,Desktop,Paid Search,75,5,0,0.0
2024-04-20,Desktop,Social,50,3,0,0.0
2024-04-20,Desktop,Email,50,3,0,0.0
2024-04-20,Mobile,Organic,50,2,0,0.0
2024-04-20,Mobile,Paid Search,50,3,0,0.0
2024-04-20,Mobile,Social,50,1,0,0.0
2024-04-20,Mobile,Email,50,3,0,0.0
2024-04-20,Tablet,Organic,78,4,0,0.0
2024-04-20,Tablet,Paid Search,50,3,0,0.0
2024-04-20,Tablet,Social,50,3,0,0.0
2024-04-20,Tablet,Email,82,3,0,0.0
2024-04-21,Desktop,Organic,50,2,0,0.0
2024-04-21,Desktop,Paid Search,53,4,0,0.0
2024-04-21,Desktop,Social,55,1,0,0.0
2024-04-21,Desktop,Email,56,2,0,0.0
2024-04-21,Mobile,Organic,50,3,0,0.0
2024-04-21,Mobile,Paid Search,50,3,0,0.0
2024-04-21,Mobile,Social,50,1,0,0.0
2024-04-21,Mobile,Email,50,3,0,0.0
2024-04-21,Tablet,Organic,50,1,0,0.0
2024-04-21,Tablet,Paid Search,50,3,0,0.0
2024-04-21,Tablet,Social,86,2,0,0.0
2024-04-21,Tablet,Email,87,3,0,0.0
2024-04-22,Desktop,Organic,72,4,0,0.0
2024-04-22,Desktop,Paid Search,50,3,0,0.0
2024-04-22,Desktop,Social,50,3,0,0.0
2024-04-22,Desktop,Email,71,2,0,0.0
2024-04-22,Mobile,Organic,54,2,0,0.0
2024-04-22,Mobile,Paid Search,50,3,0,0.0
2024-04-22,Mobile,Social,50,2,0,0.0
2024-04-22,Mobile,Email,50,3,0,0.0
2024-04-22,Tablet,Organic,56,2,0,0.0
2024-04-22,Tablet,Paid Search,84,5,0,0.0
2024-04-22,Tablet,Social,95,5,1,0.0105
2024-04-22,Tablet,Email,64,2,0,0.0
2024-04-23,Desktop,Organic,64,3,0,0.0
2024-04-23,Desktop,Paid Search,86,2,0,0.0
2024-04-23,Desktop,Social,60,1,0,0.0
2024-04-23,Desktop,Email,64,2,0,0.0
2024-04-23,Mobile,Organic,50,3,0,0.0
2024-04-23,Mobile,Paid Search,50,2,0,0.0
2024-04-23,Mobile,Social,50,3,0,0.0
2024-04-23,Mobile,Email,50,1,0,0.0
2024-04-23,Tablet,Organic,70,2,0,0.0
2024-04-23,Tablet,Paid Search,118,6,1,0.0085
2024-04-23,Tablet,Social,88,4,0,0.0
2024-04-23,Tablet,Email,95,4,0,0.0
2024-04-24,Desktop,Organic,68,2,0,0.0
2024-04-24,Desktop,Paid Search,65,4,0,0.0
2024-04-24,Desktop,Social,60,2,0,0.0
2024-04-24,Desktop,Email,95,5,1,0.0105
2024-04-24,Mobile,Organic,50,2,0,0.0
2024-04-24,Mobile,Paid Search,67,3,0,0.0
2024-04-24,Mobile,Social,50,1,0,0.0
2024-04-24,Mobile,Email,50,1,0,0.0
2024-04-24,Tablet,Organic,102,4,0,0.0
2024-04-24,Tablet,Paid Search,88,2,0,0.0
2024-04-24,Tablet,Social,94,5,0,0.0
2024-04-24,Tablet,Email,117,3,0,0.0
2024-04-25,Desktop,Organic,115,4,0,0.0
2024-04-25,Desktop,Paid Search,50,2,0,0.0
2024-04-25,Desktop,Social,52,3,0,0.0
2024-04-25,Desktop,Email,59,4,0,0.0
2024-04-25,Mobile,Organic,53,3,0,0.0
2024-04-25,Mobile,Paid Search,50,3,0,0.0
2024-04-25,Mobile,Social,50,3,0,0.0
2024-04-25,Mobile,Email,64,2,0,0.0
2024-04-25,Tablet,Organic,62,2,0,0.0
2024-04-25,Tablet,Paid Search,85,5,0,0.0
2024-04-25,Tablet,Social,134,9,1,0.0075
2024-04-25,Tablet,Email,110,7,1,0.0091
2024-04-26,Desktop,Organic,50,2,0,0.0
2024-04-26,Desktop,Paid Search,50,2,0,0.0
2024-04-26,Desktop,Social,50,2,0,0.0
2024-04-26,Desktop,Email,73,4,1,0.0137
2024-04-26,Mobile,Organic,50,3,0,0.0
2024-04-26,Mobile,Paid Search,55,3,0,0.0
2024-04-26,Mobile,Social,50,2,0,0.0
2024-04-26,Mobile,Email,50,1,0,0.0
2024-04-26,Tablet,Organic,106,5,0,0.0
2024-04-26,Tablet,Paid Search,135,9,2,0.0148
2024-04-26,Tablet,Social,54,3,0,0.0
2024-04-26,Tablet,Email,92,6,1,0.0109
2024-04-27,Desktop,Organic,67,4,0,0.0
2024-04-27,Desktop,Paid Search,50,2,0,0.0
2024-04-27,Desktop,Social,50,3,0,0.0
2024-04-27,Desktop,Email,50,3,0,0.0
2024-04-27,Mobile,Organic,50,3,0,0.0
2024-04-27,Mobile,Paid Search,50,1,0,0.0
2024-04-27,Mobile,Social,50,3,0,0.0
2024-04-27,Mobile,Email,50,3,0,0.0
2024-04-27,Tablet,Organic,80,5,0,0.0
2024-04-27,Tablet,Paid Search,50,2,0,0.0
2024-04-27,Tablet,Social,79,3,0,0.0
2024-04-27,Tablet,Email,50,1,0,0.0
2024-04-28,Desktop,Organic,54,2,0,0.0
2024-04-28,Desktop,Paid Search,57,2,0,0.0
2024-04-28,Desktop,Social,50,3,0,0.0
2024-04-28,Desktop,Email,72,2,0,0.0
2024-04-28,Mobile,Organic,50,2,0,0.0
2024-04-28,Mobile,Paid Search,50,2,0,0.0
2024-04-28,Mobile,Social,50,2,0,0.0
2024-04-28,Mobile,Email,50,2,0,0.0
2024-04-28,Tablet,Organic,50,3,0,0.0
2024-04-28,Tablet,Paid Search,55,2,0,0.0
2024-04-28,Tablet,Social,50,3,0,0.0
2024-04-28,Tablet,Email,80,5,0,0.0
2024-04-29,Desktop,Organic,121,6,1,0.0083
2024-04-29,Desktop,Paid Search,50,1,0,0.0
2024-04-29,Desktop,Social,110,5,0,0.0
2024-04-29,Desktop,Email,85,5,0,0.0
2024-04-29,Mobile,Organic,83,4,0,0.0
2024-04-29,Mobile,Paid Search,76,4,0,0.0
2024-04-29,Mobile,Social,50,1,0,0.0
2024-04-29,Mobile,Email,50,3,0,0.0
2024-04-29,Tablet,Organic,50,1,0,0.0
2024-04-29,Tablet,Paid Search,139,5,1,0.0072
2024-04-29,Tablet,Social,82,5,0,0.0
2024-04-29,Tablet,Email,81,6,1,0.0123
2024-04-30,Desktop,Organic,67,4,0,0.0
2024-04-30,Desktop,Paid Search,85,2,0,0.0
2024-04-30,Desktop,Social,50,2,0,0.0
2024-04-30,Desktop,Email,50,3,0,0.0
2024-04-30,Mobile,Organic,50,2,0,0.0
2024-04-30,Mobile,Paid Search,66,2,0,0.0
2024-04-30,Mobile,Social,50,1,0,0.0
2024-04-30,Mobile,Email,50,1,0,0.0
2024-04-30,Tablet,Organic,70,4,0,0.0
2024-04-30,Tablet,Paid Search,79,5,0,0.0
2024-04-30,Tablet,Social,119,6,1,0.0084
2024-04-30,Tablet,Email,111,5,0,0.0
2024-05-01,Desktop,Organic,50,3,0,0.0
2024-05-01,Desktop,Paid Search,54,1,0,0.0
2024-05-01,Desktop,Social,60,3,0,0.0
2024-05-01,Desktop,Email,50,1,0,0.0
2024-05-01,Mobile,Organic,62,1,0,0.0
2024-05-01,Mobile,Paid Search,50,2,0,0.0
2024-05-01,Mobile,Social,53,3,0,0.0
2024-05-01,Mobile,Email,50,3,0,0.0
2024-05-01,Tablet,Organic,50,2,0,0.0
2024-05-01,Tablet,Paid Search,69,3,0,0.0
2024-05-01,Tablet,Social,81,5,1,0.0123
2024-05-01,Tablet,Email,103,3,0,0.0
2024-05-02,Desktop,Organic,54,2,0,0.0
2024-05-02,Desktop,Paid Search,76,5,1,0.0132
2024-05-02,Desktop,Social,68,2,0,0.0
2024-05-02,Desktop,Email,88,6,0,0.0
2024-05-02,Mobile,Organic,50,3,0,0.0
2024-05-02,Mobile,Paid Search,54,2,0,0.0
2024-05-02,Mobile,Social,50,1,0,0.0
2024-05-02,Mobile,Email,63,4,0,0.0
2024-05-02,Tablet,Organic,50,2,0,0.0
2024-05-02,Tablet,Paid Search,96,4,0,0.0
2024-05-02,Tablet,Social,50,1,0,0.0
2024-05-02,Tablet,Email,154,9,1,0.0065
2024-05-03,Desktop,Organic,91,5,1,0.011
2024-05-03,Desktop,Paid Search,50,3,0,0.0
2024-05-03,Desktop,Social,50,1,0,0.0
2024-05-03,Desktop,Email,50,2,0,0.0
2024-05-03,Mobile,Organic,50,1,0,0.0
2024-05-03,Mobile,Paid Search,55,2,0,0.0
2024-05-03,Mobile,Social,56,2,0,0.0
2024-05-03,Mobile,Email,50,2,0,0.0
2024-05-03,Tablet,Organic,122,8,1,0.0082
2024-05-03,Tablet,Paid Search,113,6,1,0.0088
2024-05-03,Tablet,Social,104,8,1,0.0096
2024-05-03,Tablet,Email,81,5,1,0.0123
2024-05-04,Desktop,Organic,50,3,0,0.0
2024-05-04,Desktop,Paid Search,56,1,0,0.0
2024-05-04,Desktop,Social,50,3,0,0.0
2024-05-04,Desktop,Email,50,2,0,0.0
2024-05-04,Mobile,Organic,50,3,0,0.0
2024-05-04,Mobile,Paid Search,50,2,0,0.0
2024-05-04,Mobile,Social,50,3,0,0.0
2024-05-04,Mobile,Email,50,2,0,0.0
2024-05-04,Tablet,Organic,56,2,0,0.0
2024-05-04,Tablet,Paid Search,78,3,0,0.0
2024-05-04,Tablet,Social,86,3,0,0.0
2024-05-04,Tablet,Email,74,3,0,0.0
2024-05-05,Desktop,Organic,50,3,0,0.0
2024-05-05,Desktop,Paid Search,50,3,0,0.0
2024-05-05,Desktop,Social,70,3,0,0.0
2024-05-05,Desktop,Email,50,2,0,0.0
2024-05-05,Mobile,Organic,50,2,0,0.0
2024-05-05,Mobile,Paid Search,50,2,0,0.0
2024-05-05,Mobile,Social,50,2,0,0.0
2024-05-05,Mobile,Email,50,1,0,0.0
2024-05-05,Tablet,Organic,79,3,0,0.0
2024-05-05,Tablet,Paid Search,50,2,0,0.0
2024-05-05,Tablet,Social,50,3,0,0.0
2024-05-05,Tablet,Email,50,2,0,0.0
2024-05-06,Desktop,Organic,60,3,0,0.0
2024-05-06,Desktop,Paid Search,50,3,0,0.0
2024-05-06,Desktop,Social,61,4,0,0.0
2024-05-06,Desktop,Email,64,3,0,0.0
2024-05-06,Mobile,Organic,75,3,0,0.0
2024-05-06,Mobile,Paid Search,76,3,0,0.0
2024-05-06,Mobile,Social,50,2,0,0.0
2024-05-06,Mobile,Email,50,1,0,0.0
2024-05-06,Tablet,Organic,94,5,1,0.0106
2024-05-06,Tablet,Paid Search,50,2,0,0.0
2024-05-06,Tablet,Social,115,3,0,0.0
2024-05-06,Tablet,Email,68,2,0,0.0
2024-05-07,Desktop,Organic,88,3,0,0.0
2024-05-07,Desktop,Paid Search,77,4,0,0.0
2024-05-07,Desktop,Social,50,2,0,0.0
2024-05-07,Desktop,Email,50,3,0,0.0
2024-05-07,Mobile,Organic,50,1,0,0.0
2024-05-07,Mobile,Paid Search,64,4,0,0.0
2024-05-07,Mobile,Social,69,3,0,0.0
2024-05-07,Mobile,Email,50,2,0,0.0
2024-05-07,Tablet,Organic,113,7,1,0.0088
2024-05-07,Tablet,Paid Search,118,3,0,0.0
2024-05-07,Tablet,Social,75,2,0,0.0
2024-05-07,Tablet,Email,105,7,1,0.0095
2024-05-08,Desktop,Organic,83,4,0,0.0
2024-05-08,Desktop,Paid Search,88,4,0,0.0
2024-05-08,Desktop,Social,59,2,0,0.0
2024-05-08,Desktop,Email,50,2,0,0.0
2024-05-08,Mobile,Organic,68,4,1,0.0147
2024-05-08,Mobile,Paid Search,54,3,0,0.0
2024-05-08,Mobile,Social,50,2,0,0.0
2024-05-08,Mobile,Email,50,2,0,0.0
2024-05-08,Tablet,Organic,61,2,0,0.0
2024-05-08,Tablet,Paid Search,63,4,1,0.0159
2024-05-08,Tablet,Social,83,6,1,0.012
2024-05-08,Tablet,Email,69,4,0,0.0
2024-05-09,Desktop,Organic,87,5,1,0.0115
2024-05-09,Desktop,Paid Search,64,3,0,0.0
2024-05-09,Desktop,Social,64,4,0,0.0
2024-05-09,Desktop,Email,75,3,0,0.0
2024-05-09,Mobile,Organic,79,4,1,0.0127
2024-05-09,Mobile,Paid Search,62,2,0,0.0
2024-05-09,Mobile,Social,70,2,0,0.0
2024-05-09,Mobile,Email,50,3,0,0.0
2024-05-09,Tablet,Organic,75,2,0,0.0
2024-05-09,Tablet,Paid Search,82,5,1,0.0122
2024-05-09,Tablet,Social,131,9,1,0.0076
2024-05-09,Tablet,Email,59,2,0,0.0
2024-05-10,Desktop,Organic,50,3,0,0.0
2024-05-10,Desktop,Paid Search,50,2,0,0.0
2024-05-10,Desktop,Social,50,2,0,0.0
2024-05-10,Desktop,Email,50,3,0,0.0
2024-05-10,Mobile,Organic,50,2,0,0.0
2024-05-10,Mobile,Paid Search,61,2,0,0.0
2024-05-10,Mobile,Social,50,1,0,0.0
2024-05-10,Mobile,Email,50,3,0,0.0
2024-05-10,Tablet,Organic,91,4,0,0.0
2024-05-10,Tablet,Paid Search,77,2,0,0.0
2024-05-10,Tablet,Social,98,4,0,0.0
2024-05-10,Tablet,Email,73,4,1,0.0137
2024-05-11,Desktop,Organic,50,3,0,0.0
2024-05-11,Desktop,Paid Search,50,2,0,0.0
2024-05-11,Desktop,Social,52,1,0,0.0
2024-05-11,Desktop,Email,54,2,0,0.0
2024-05-11,Mobile,Organic,53,2,0,0.0
2024-05-11,Mobile,Paid Search,50,2,0,0.0
2024-05-11,Mobile,Social,50,3,0,0.0
2024-05-11,Mobile,Email,50,2,0,0.0
2024-05-11,Tablet,Organic,64,2,0,0.0
2024-05-11,Tablet,Paid Search,50,3,0,0.0
2024-05-11,Tablet,Social,68,3,0,0.0
2024-05-11,Tablet,Email,74,4,0,0.0
2024-05-12,Desktop,Organic,50,2,0,0.0
2024-05-12,Desktop,Paid Search,52,3,0,0.0
2024-05-12,Desktop,Social,50,1,0,0.0
2024-05-12,Desktop,Email,50,3,0,0.0
2024-05-12,Mobile,Organic,50,2,0,0.0
2024-05-12,Mobile,Paid Search,50,2,0,0.0
2024-05-12,Mobile,Social,50,3,0,0.0
2024-05-12,Mobile,Email,50,2,0,0.0
2024-05-12,Tablet,Organic,64,3,0,0.0
2024-05-12,Tablet,Paid Search,66,4,0,0.0
2024-05-12,Tablet,Social,50,1,0,0.0
2024-05-12,Tablet,Email,58,2,0,0.0
2024-05-13,Desktop,Organic,50,3,0,0.0
2024-05-13,Desktop,Paid Search,61,4,0,0.0
2024-05-13,Desktop,Social,75,2,0,0.0
2024-05-13,Desktop,Email,51,2,0,0.0
